game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
34,random,rational,N/A,N/A,J1,14,30,30,14,21,5,16
35,random,rational,N/A,N/A,J1,9,30,30,9,20,3,17
36,random,rational,N/A,N/A,J0,30,5,5,30,3,0,3
37,random,rational,N/A,N/A,J1,6,30,30,6,15,2,13
38,random,rational,N/A,N/A,J1,9,30,30,9,18,3,15
39,random,rational,N/A,N/A,J1,4,30,30,4,7,1,6
40,random,rational,N/A,N/A,J1,9,30,30,9,7,4,3
41,random,rational,N/A,N/A,J0,30,10,10,30,6,1,5
42,random,rational,N/A,N/A,J1,1,30,30,1,2,0,2
43,random,rational,N/A,N/A,J1,10,30,30,10,16,4,12
